log,event_index,offline_ns,online_ns
Period20_procedure_steps_all_additional_event_types.json,17624,,220084
Period20_procedure_steps_all_additional_event_types.json,17625,,218833
Period20_procedure_steps_all_additional_event_types.json,17626,,217250
Period20_procedure_steps_all_additional_event_types.json,17627,,224250
Period20_procedure_steps_all_additional_event_types.json,17628,,217083
Period20_procedure_steps_all_additional_event_types.json,17629,,217042
Period20_procedure_steps_all_additional_event_types.json,17630,,218666
Period20_procedure_steps_all_additional_event_types.json,17631,,218750
Period20_procedure_steps_all_additional_event_types.json,17632,,217291
Period20_procedure_steps_all_additional_event_types.json,17633,,282167
Period20_procedure_steps_all_additional_event_types.json,17634,,249500
Period20_procedure_steps_all_additional_event_types.json,17635,,227625
Period20_procedure_steps_all_additional_event_types.json,17636,,225542
Period20_procedure_steps_all_additional_event_types.json,17637,,216917
Period20_procedure_steps_all_additional_event_types.json,17638,,213000
Period20_procedure_steps_all_additional_event_types.json,17639,,250125
Period20_procedure_steps_all_additional_event_types.json,17640,,232083
Period20_procedure_steps_all_additional_event_types.json,17641,,221292
Period20_procedure_steps_all_additional_event_types.json,17642,,216583
Period20_procedure_steps_all_additional_event_types.json,17643,,211875
Period20_procedure_steps_all_additional_event_types.json,17644,,209667
Period20_procedure_steps_all_additional_event_types.json,17645,,208709
Period20_procedure_steps_all_additional_event_types.json,17646,,212583
Period20_procedure_steps_all_additional_event_types.json,17647,,220625
Period20_procedure_steps_all_additional_event_types.json,17648,,205875
Period20_procedure_steps_all_additional_event_types.json,17649,,218541
Period20_procedure_steps_all_additional_event_types.json,17650,,212667
Period20_procedure_steps_all_additional_event_types.json,17651,182387416,334416
Period20_procedure_steps_all_additional_event_types.json,17652,,253333
Period20_procedure_steps_all_additional_event_types.json,17653,,235708
Period20_procedure_steps_all_additional_event_types.json,17654,,228416
Period20_procedure_steps_all_additional_event_types.json,17655,,227667
Period20_procedure_steps_all_additional_event_types.json,17656,,222500
Period20_procedure_steps_all_additional_event_types.json,17657,,219125
Period20_procedure_steps_all_additional_event_types.json,17658,,217625
Period20_procedure_steps_all_additional_event_types.json,17659,,217458
Period20_procedure_steps_all_additional_event_types.json,17660,,218666
Period20_procedure_steps_all_additional_event_types.json,17661,,218250
Period20_procedure_steps_all_additional_event_types.json,17662,,217875
Period20_procedure_steps_all_additional_event_types.json,17663,,216916
Period20_procedure_steps_all_additional_event_types.json,17664,,216500
Period20_procedure_steps_all_additional_event_types.json,17665,,216125
Period20_procedure_steps_all_additional_event_types.json,17666,,217875
Period20_procedure_steps_all_additional_event_types.json,17667,,225041
Period20_procedure_steps_all_additional_event_types.json,17668,,216250
Period20_procedure_steps_all_additional_event_types.json,17669,,216000
Period20_procedure_steps_all_additional_event_types.json,17670,,217542
Period20_procedure_steps_all_additional_event_types.json,17671,,270334
Period20_procedure_steps_all_additional_event_types.json,17672,,243917
Period20_procedure_steps_all_additional_event_types.json,17673,,237125
Period20_procedure_steps_all_additional_event_types.json,17674,,239083
Period20_procedure_steps_all_additional_event_types.json,17675,,221167
Period20_procedure_steps_all_additional_event_types.json,17676,,211333
Period20_procedure_steps_all_additional_event_types.json,17677,,213167
Period20_procedure_steps_all_additional_event_types.json,17678,,241333
Period20_procedure_steps_all_additional_event_types.json,17679,,242875
Period20_procedure_steps_all_additional_event_types.json,17680,,227708
Period20_procedure_steps_all_additional_event_types.json,17681,,220583
Period20_procedure_steps_all_additional_event_types.json,17682,,214750
Period20_procedure_steps_all_additional_event_types.json,17683,,212375
Period20_procedure_steps_all_additional_event_types.json,17684,,210042
Period20_procedure_steps_all_additional_event_types.json,17685,,206959
Period20_procedure_steps_all_additional_event_types.json,17686,,212583
Period20_procedure_steps_all_additional_event_types.json,17687,,208750
Period20_procedure_steps_all_additional_event_types.json,17688,,206334
Period20_procedure_steps_all_additional_event_types.json,17689,,208750
Period20_procedure_steps_all_additional_event_types.json,17690,,216750
Period20_procedure_steps_all_additional_event_types.json,17691,,213458
Period20_procedure_steps_all_additional_event_types.json,17692,,208375
Period20_procedure_steps_all_additional_event_types.json,17693,,214667
Period20_procedure_steps_all_additional_event_types.json,17694,,209708
Period20_procedure_steps_all_additional_event_types.json,17695,,217792
Period20_procedure_steps_all_additional_event_types.json,17696,,208958
Period20_procedure_steps_all_additional_event_types.json,17697,,217916
Period20_procedure_steps_all_additional_event_types.json,17698,,212833
Period20_procedure_steps_all_additional_event_types.json,17699,,218625
Period20_procedure_steps_all_additional_event_types.json,17700,,210417
Period20_procedure_steps_all_additional_event_types.json,17701,184794959,331000
Period20_procedure_steps_all_additional_event_types.json,17702,,250667
Period20_procedure_steps_all_additional_event_types.json,17703,,237875
Period20_procedure_steps_all_additional_event_types.json,17704,,229125
Period20_procedure_steps_all_additional_event_types.json,17705,,229541
Period20_procedure_steps_all_additional_event_types.json,17706,,231208
Period20_procedure_steps_all_additional_event_types.json,17707,,221500
Period20_procedure_steps_all_additional_event_types.json,17708,,221875
Period20_procedure_steps_all_additional_event_types.json,17709,,232833
Period20_procedure_steps_all_additional_event_types.json,17710,,219791
Period20_procedure_steps_all_additional_event_types.json,17711,,218375
Period20_procedure_steps_all_additional_event_types.json,17712,,218208
Period20_procedure_steps_all_additional_event_types.json,17713,,218625
Period20_procedure_steps_all_additional_event_types.json,17714,,219542
Period20_procedure_steps_all_additional_event_types.json,17715,,226042
Period20_procedure_steps_all_additional_event_types.json,17716,,219542
Period20_procedure_steps_all_additional_event_types.json,17717,,219250
Period20_procedure_steps_all_additional_event_types.json,17718,,218291
Period20_procedure_steps_all_additional_event_types.json,17719,,219125
Period20_procedure_steps_all_additional_event_types.json,17720,,221125
Period20_procedure_steps_all_additional_event_types.json,17721,,222416
Period20_procedure_steps_all_additional_event_types.json,17722,,218500
Period20_procedure_steps_all_additional_event_types.json,17723,,217916
Period20_procedure_steps_all_additional_event_types.json,17724,,226958
Period20_procedure_steps_all_additional_event_types.json,17725,,220208
Period20_procedure_steps_all_additional_event_types.json,17726,,216791
Period20_procedure_steps_all_additional_event_types.json,17727,,217541
Period20_procedure_steps_all_additional_event_types.json,17728,,217333
Period20_procedure_steps_all_additional_event_types.json,17729,,216708
Period20_procedure_steps_all_additional_event_types.json,17730,,220417
Period20_procedure_steps_all_additional_event_types.json,17731,,218208
Period20_procedure_steps_all_additional_event_types.json,17732,,221750
Period20_procedure_steps_all_additional_event_types.json,17733,,216291
Period20_procedure_steps_all_additional_event_types.json,17734,,216708
Period20_procedure_steps_all_additional_event_types.json,17735,,216167
Period20_procedure_steps_all_additional_event_types.json,17736,,217667
Period20_procedure_steps_all_additional_event_types.json,17737,,217584
Period20_procedure_steps_all_additional_event_types.json,17738,,216583
Period20_procedure_steps_all_additional_event_types.json,17739,,217166
Period20_procedure_steps_all_additional_event_types.json,17740,,216542
Period20_procedure_steps_all_additional_event_types.json,17741,,276625
Period20_procedure_steps_all_additional_event_types.json,17742,,250958
Period20_procedure_steps_all_additional_event_types.json,17743,,238542
Period20_procedure_steps_all_additional_event_types.json,17744,,206208
Period20_procedure_steps_all_additional_event_types.json,17745,,214250
Period20_procedure_steps_all_additional_event_types.json,17746,,217042
Period20_procedure_steps_all_additional_event_types.json,17747,,218084
Period20_procedure_steps_all_additional_event_types.json,17748,,216750
Period20_procedure_steps_all_additional_event_types.json,17749,,217708
Period20_procedure_steps_all_additional_event_types.json,17750,,218000
Period20_procedure_steps_all_additional_event_types.json,17751,183405667,325584
Period20_procedure_steps_all_additional_event_types.json,17752,,245625
Period20_procedure_steps_all_additional_event_types.json,17753,,232042
Period20_procedure_steps_all_additional_event_types.json,17754,,223542
Period20_procedure_steps_all_additional_event_types.json,17755,,217541
Period20_procedure_steps_all_additional_event_types.json,17756,,213083
Period20_procedure_steps_all_additional_event_types.json,17757,,213375
Period20_procedure_steps_all_additional_event_types.json,17758,,210458
Period20_procedure_steps_all_additional_event_types.json,17759,,211500
Period20_procedure_steps_all_additional_event_types.json,17760,,210916
Period20_procedure_steps_all_additional_event_types.json,17761,,220042
Period20_procedure_steps_all_additional_event_types.json,17762,,211500
Period20_procedure_steps_all_additional_event_types.json,17763,,221666
Period20_procedure_steps_all_additional_event_types.json,17764,,213042
Period20_procedure_steps_all_additional_event_types.json,17765,,217791
Period20_procedure_steps_all_additional_event_types.json,17766,,217375
Period20_procedure_steps_all_additional_event_types.json,17767,,230542
Period20_procedure_steps_all_additional_event_types.json,17768,,218375
Period20_procedure_steps_all_additional_event_types.json,17769,,216458
Period20_procedure_steps_all_additional_event_types.json,17770,,219375
Period20_procedure_steps_all_additional_event_types.json,17771,,214625
Period20_procedure_steps_all_additional_event_types.json,17772,,219417
Period20_procedure_steps_all_additional_event_types.json,17773,,221541
Period20_procedure_steps_all_additional_event_types.json,17774,,235292
Period20_procedure_steps_all_additional_event_types.json,17775,,212000
Period20_procedure_steps_all_additional_event_types.json,17776,,219792
Period20_procedure_steps_all_additional_event_types.json,17777,,212542
Period20_procedure_steps_all_additional_event_types.json,17778,,225000
Period20_procedure_steps_all_additional_event_types.json,17779,,212625
Period20_procedure_steps_all_additional_event_types.json,17780,,222000
Period20_procedure_steps_all_additional_event_types.json,17781,,215417
Period20_procedure_steps_all_additional_event_types.json,17782,,218208
Period20_procedure_steps_all_additional_event_types.json,17783,,217209
Period20_procedure_steps_all_additional_event_types.json,17784,,232584
Period20_procedure_steps_all_additional_event_types.json,17785,,216416
Period20_procedure_steps_all_additional_event_types.json,17786,,213500
Period20_procedure_steps_all_additional_event_types.json,17787,,220166
Period20_procedure_steps_all_additional_event_types.json,17788,,215208
Period20_procedure_steps_all_additional_event_types.json,17789,,218042
Period20_procedure_steps_all_additional_event_types.json,17790,,224250
Period20_procedure_steps_all_additional_event_types.json,17791,,218333
Period20_procedure_steps_all_additional_event_types.json,17792,,218916
Period20_procedure_steps_all_additional_event_types.json,17793,,240459
Period20_procedure_steps_all_additional_event_types.json,17794,,254250
Period20_procedure_steps_all_additional_event_types.json,17795,,238583
Period20_procedure_steps_all_additional_event_types.json,17796,,234708
Period20_procedure_steps_all_additional_event_types.json,17797,,217167
Period20_procedure_steps_all_additional_event_types.json,17798,,214834
Period20_procedure_steps_all_additional_event_types.json,17799,,211542
Period20_procedure_steps_all_additional_event_types.json,17800,,210417
Period20_procedure_steps_all_additional_event_types.json,17801,192451208,317083
Period20_procedure_steps_all_additional_event_types.json,17802,,246125
Period20_procedure_steps_all_additional_event_types.json,17803,,240333
Period20_procedure_steps_all_additional_event_types.json,17804,,227417
Period20_procedure_steps_all_additional_event_types.json,17805,,229458
Period20_procedure_steps_all_additional_event_types.json,17806,,219666
Period20_procedure_steps_all_additional_event_types.json,17807,,222708
Period20_procedure_steps_all_additional_event_types.json,17808,,219292
Period20_procedure_steps_all_additional_event_types.json,17809,,221250
Period20_procedure_steps_all_additional_event_types.json,17810,,230000
Period20_procedure_steps_all_additional_event_types.json,17811,,218916
Period20_procedure_steps_all_additional_event_types.json,17812,,221917
Period20_procedure_steps_all_additional_event_types.json,17813,,219333
Period20_procedure_steps_all_additional_event_types.json,17814,,219833
Period20_procedure_steps_all_additional_event_types.json,17815,,218667
Period20_procedure_steps_all_additional_event_types.json,17816,,220333
Period20_procedure_steps_all_additional_event_types.json,17817,,218625
Period20_procedure_steps_all_additional_event_types.json,17818,,231250
Period20_procedure_steps_all_additional_event_types.json,17819,,218750
Period20_procedure_steps_all_additional_event_types.json,17820,,217791
Period20_procedure_steps_all_additional_event_types.json,17821,,222166
Period20_procedure_steps_all_additional_event_types.json,17822,,218208
Period20_procedure_steps_all_additional_event_types.json,17823,,220042
Period20_procedure_steps_all_additional_event_types.json,17824,,219875
Period20_procedure_steps_all_additional_event_types.json,17825,,219500
Period20_procedure_steps_all_additional_event_types.json,17826,,219500
Period20_procedure_steps_all_additional_event_types.json,17827,,219167
Period20_procedure_steps_all_additional_event_types.json,17828,,219667
Period20_procedure_steps_all_additional_event_types.json,17829,,224416
Period20_procedure_steps_all_additional_event_types.json,17830,,218333
Period20_procedure_steps_all_additional_event_types.json,17831,,224500
Period20_procedure_steps_all_additional_event_types.json,17832,,243166
Period20_procedure_steps_all_additional_event_types.json,17833,,250959
Period20_procedure_steps_all_additional_event_types.json,17834,,219667
Period20_procedure_steps_all_additional_event_types.json,17835,,219584
Period20_procedure_steps_all_additional_event_types.json,17836,,217084
Period20_procedure_steps_all_additional_event_types.json,17837,,218750
Period20_procedure_steps_all_additional_event_types.json,17838,,218500
Period20_procedure_steps_all_additional_event_types.json,17839,,217250
Period20_procedure_steps_all_additional_event_types.json,17840,,216125
Period20_procedure_steps_all_additional_event_types.json,17841,,216500
Period20_procedure_steps_all_additional_event_types.json,17842,,216000
Period20_procedure_steps_all_additional_event_types.json,17843,,217333
Period20_procedure_steps_all_additional_event_types.json,17844,,222000
Period20_procedure_steps_all_additional_event_types.json,17845,,215208
Period20_procedure_steps_all_additional_event_types.json,17846,,220083
Period20_procedure_steps_all_additional_event_types.json,17847,,217959
Period20_procedure_steps_all_additional_event_types.json,17848,,217458
Period20_procedure_steps_all_additional_event_types.json,17849,,217791
Period20_procedure_steps_all_additional_event_types.json,17850,,214917
Period20_procedure_steps_all_additional_event_types.json,17851,185825083,331833
Period20_procedure_steps_all_additional_event_types.json,17852,,253625
Period20_procedure_steps_all_additional_event_types.json,17853,,238417
Period20_procedure_steps_all_additional_event_types.json,17854,,229625
Period20_procedure_steps_all_additional_event_types.json,17855,,271125
Period20_procedure_steps_all_additional_event_types.json,17856,,251875
Period20_procedure_steps_all_additional_event_types.json,17857,,217125
Period20_procedure_steps_all_additional_event_types.json,17858,,216459
Period20_procedure_steps_all_additional_event_types.json,17859,,220375
Period20_procedure_steps_all_additional_event_types.json,17860,,219042
Period20_procedure_steps_all_additional_event_types.json,17861,,219250
Period20_procedure_steps_all_additional_event_types.json,17862,,219542
Period20_procedure_steps_all_additional_event_types.json,17863,,217667
Period20_procedure_steps_all_additional_event_types.json,17864,,217708
Period20_procedure_steps_all_additional_event_types.json,17865,,218500
Period20_procedure_steps_all_additional_event_types.json,17866,,220917
Period20_procedure_steps_all_additional_event_types.json,17867,,217666
Period20_procedure_steps_all_additional_event_types.json,17868,,221042
Period20_procedure_steps_all_additional_event_types.json,17869,,216625
Period20_procedure_steps_all_additional_event_types.json,17870,,217333
Period20_procedure_steps_all_additional_event_types.json,17871,,216834
Period20_procedure_steps_all_additional_event_types.json,17872,,246000
Period20_procedure_steps_all_additional_event_types.json,17873,,218667
Period20_procedure_steps_all_additional_event_types.json,17874,,216500
Period20_procedure_steps_all_additional_event_types.json,17875,,215666
Period20_procedure_steps_all_additional_event_types.json,17876,,216917
Period20_procedure_steps_all_additional_event_types.json,17877,,221292
Period20_procedure_steps_all_additional_event_types.json,17878,,217916
Period20_procedure_steps_all_additional_event_types.json,17879,,223042
Period20_procedure_steps_all_additional_event_types.json,17880,,222625
Period20_procedure_steps_all_additional_event_types.json,17881,,218667
Period20_procedure_steps_all_additional_event_types.json,17882,,216792
Period20_procedure_steps_all_additional_event_types.json,17883,,218167
Period20_procedure_steps_all_additional_event_types.json,17884,,217375
Period20_procedure_steps_all_additional_event_types.json,17885,,218083
Period20_procedure_steps_all_additional_event_types.json,17886,,228083
Period20_procedure_steps_all_additional_event_types.json,17887,,218042
Period20_procedure_steps_all_additional_event_types.json,17888,,216792
Period20_procedure_steps_all_additional_event_types.json,17889,,217166
Period20_procedure_steps_all_additional_event_types.json,17890,,217833
Period20_procedure_steps_all_additional_event_types.json,17891,,221167
Period20_procedure_steps_all_additional_event_types.json,17892,,217292
Period20_procedure_steps_all_additional_event_types.json,17893,,215792
Period20_procedure_steps_all_additional_event_types.json,17894,,216583
Period20_procedure_steps_all_additional_event_types.json,17895,,216250
Period20_procedure_steps_all_additional_event_types.json,17896,,216375
Period20_procedure_steps_all_additional_event_types.json,17897,,217459
Period20_procedure_steps_all_additional_event_types.json,17898,,241375
Period20_procedure_steps_all_additional_event_types.json,17899,,240459
Period20_procedure_steps_all_additional_event_types.json,17900,,221750
Period20_procedure_steps_all_additional_event_types.json,17901,186530709,378958
Period20_procedure_steps_all_additional_event_types.json,17902,,255166
Period20_procedure_steps_all_additional_event_types.json,17903,,244708
Period20_procedure_steps_all_additional_event_types.json,17904,,233708
Period20_procedure_steps_all_additional_event_types.json,17905,,226375
Period20_procedure_steps_all_additional_event_types.json,17906,,220583
Period20_procedure_steps_all_additional_event_types.json,17907,,227958
Period20_procedure_steps_all_additional_event_types.json,17908,,227875
Period20_procedure_steps_all_additional_event_types.json,17909,,221000
Period20_procedure_steps_all_additional_event_types.json,17910,,248209
Period20_procedure_steps_all_additional_event_types.json,17911,,262375
Period20_procedure_steps_all_additional_event_types.json,17912,,245375
Period20_procedure_steps_all_additional_event_types.json,17913,,222958
Period20_procedure_steps_all_additional_event_types.json,17914,,223125
Period20_procedure_steps_all_additional_event_types.json,17915,,212125
Period20_procedure_steps_all_additional_event_types.json,17916,,210916
Period20_procedure_steps_all_additional_event_types.json,17917,,209125
Period20_procedure_steps_all_additional_event_types.json,17918,,271416
Period20_procedure_steps_all_additional_event_types.json,17919,,259500
Period20_procedure_steps_all_additional_event_types.json,17920,,239541
Period20_procedure_steps_all_additional_event_types.json,17921,,253916
Period20_procedure_steps_all_additional_event_types.json,17922,,261125
Period20_procedure_steps_all_additional_event_types.json,17923,,250459
Period20_procedure_steps_all_additional_event_types.json,17924,,250375
Period20_procedure_steps_all_additional_event_types.json,17925,,267542
Period20_procedure_steps_all_additional_event_types.json,17926,,266708
Period20_procedure_steps_all_additional_event_types.json,17927,,269875
Period20_procedure_steps_all_additional_event_types.json,17928,,254875
Period20_procedure_steps_all_additional_event_types.json,17929,,249542
Period20_procedure_steps_all_additional_event_types.json,17930,,250250
Period20_procedure_steps_all_additional_event_types.json,17931,,255833
Period20_procedure_steps_all_additional_event_types.json,17932,,251709
Period20_procedure_steps_all_additional_event_types.json,17933,,266084
Period20_procedure_steps_all_additional_event_types.json,17934,,253375
Period20_procedure_steps_all_additional_event_types.json,17935,,248500
Period20_procedure_steps_all_additional_event_types.json,17936,,251250
Period20_procedure_steps_all_additional_event_types.json,17937,,249667
Period20_procedure_steps_all_additional_event_types.json,17938,,255834
Period20_procedure_steps_all_additional_event_types.json,17939,,250167
Period20_procedure_steps_all_additional_event_types.json,17940,,249542
Period20_procedure_steps_all_additional_event_types.json,17941,,250208
Period20_procedure_steps_all_additional_event_types.json,17942,,255459
Period20_procedure_steps_all_additional_event_types.json,17943,,252000
Period20_procedure_steps_all_additional_event_types.json,17944,,249042
Period20_procedure_steps_all_additional_event_types.json,17945,,249083
Period20_procedure_steps_all_additional_event_types.json,17946,,249958
Period20_procedure_steps_all_additional_event_types.json,17947,,260875
Period20_procedure_steps_all_additional_event_types.json,17948,,254666
Period20_procedure_steps_all_additional_event_types.json,17949,,279125
Period20_procedure_steps_all_additional_event_types.json,17950,,267541
Period20_procedure_steps_all_additional_event_types.json,17951,240543667,392708
Period20_procedure_steps_all_additional_event_types.json,17952,,273583
Period20_procedure_steps_all_additional_event_types.json,17953,,266042
Period20_procedure_steps_all_additional_event_types.json,17954,,265125
Period20_procedure_steps_all_additional_event_types.json,17955,,255958
Period20_procedure_steps_all_additional_event_types.json,17956,,253042
Period20_procedure_steps_all_additional_event_types.json,17957,,252625
Period20_procedure_steps_all_additional_event_types.json,17958,,250541
Period20_procedure_steps_all_additional_event_types.json,17959,,259417
Period20_procedure_steps_all_additional_event_types.json,17960,,254500
Period20_procedure_steps_all_additional_event_types.json,17961,,260500
Period20_procedure_steps_all_additional_event_types.json,17962,,264042
Period20_procedure_steps_all_additional_event_types.json,17963,,301459
Period20_procedure_steps_all_additional_event_types.json,17964,,285625
Period20_procedure_steps_all_additional_event_types.json,17965,,303042
Period20_procedure_steps_all_additional_event_types.json,17966,,268000
Period20_procedure_steps_all_additional_event_types.json,17967,,247125
Period20_procedure_steps_all_additional_event_types.json,17968,,241500
Period20_procedure_steps_all_additional_event_types.json,17969,,238542
Period20_procedure_steps_all_additional_event_types.json,17970,,248834
Period20_procedure_steps_all_additional_event_types.json,17971,,247792
Period20_procedure_steps_all_additional_event_types.json,17972,,248958
Period20_procedure_steps_all_additional_event_types.json,17973,,319250
Period20_procedure_steps_all_additional_event_types.json,17974,,296000
Period20_procedure_steps_all_additional_event_types.json,17975,,268833
Period20_procedure_steps_all_additional_event_types.json,17976,,256334
Period20_procedure_steps_all_additional_event_types.json,17977,,249042
Period20_procedure_steps_all_additional_event_types.json,17978,,253042
Period20_procedure_steps_all_additional_event_types.json,17979,,247166
Period20_procedure_steps_all_additional_event_types.json,17980,,251625
Period20_procedure_steps_all_additional_event_types.json,17981,,258042
Period20_procedure_steps_all_additional_event_types.json,17982,,260917
Period20_procedure_steps_all_additional_event_types.json,17983,,251708
Period20_procedure_steps_all_additional_event_types.json,17984,,256167
Period20_procedure_steps_all_additional_event_types.json,17985,,257083
Period20_procedure_steps_all_additional_event_types.json,17986,,247416
Period20_procedure_steps_all_additional_event_types.json,17987,,256833
Period20_procedure_steps_all_additional_event_types.json,17988,,248333
Period20_procedure_steps_all_additional_event_types.json,17989,,258917
Period20_procedure_steps_all_additional_event_types.json,17990,,262292
Period20_procedure_steps_all_additional_event_types.json,17991,,258208
Period20_procedure_steps_all_additional_event_types.json,17992,,260459
Period20_procedure_steps_all_additional_event_types.json,17993,,262333
Period20_procedure_steps_all_additional_event_types.json,17994,,278459
Period20_procedure_steps_all_additional_event_types.json,17995,,243042
Period20_procedure_steps_all_additional_event_types.json,17996,,258875
Period20_procedure_steps_all_additional_event_types.json,17997,,240375
Period20_procedure_steps_all_additional_event_types.json,17998,,237042
Period20_procedure_steps_all_additional_event_types.json,17999,,235792
Period20_procedure_steps_all_additional_event_types.json,18000,,280500
Period20_procedure_steps_all_additional_event_types.json,18001,204954875,361541
Period20_procedure_steps_all_additional_event_types.json,18002,,285000
Period20_procedure_steps_all_additional_event_types.json,18003,,265292
Period20_procedure_steps_all_additional_event_types.json,18004,,267292
Period20_procedure_steps_all_additional_event_types.json,18005,,265666
Period20_procedure_steps_all_additional_event_types.json,18006,,252792
Period20_procedure_steps_all_additional_event_types.json,18007,,257958
Period20_procedure_steps_all_additional_event_types.json,18008,,249833
Period20_procedure_steps_all_additional_event_types.json,18009,,252833
Period20_procedure_steps_all_additional_event_types.json,18010,,252625
Period20_procedure_steps_all_additional_event_types.json,18011,,251333
Period20_procedure_steps_all_additional_event_types.json,18012,,251167
Period20_procedure_steps_all_additional_event_types.json,18013,,253458
Period20_procedure_steps_all_additional_event_types.json,18014,,254333
Period20_procedure_steps_all_additional_event_types.json,18015,,284500
Period20_procedure_steps_all_additional_event_types.json,18016,,288041
Period20_procedure_steps_all_additional_event_types.json,18017,,275833
Period20_procedure_steps_all_additional_event_types.json,18018,,252292
Period20_procedure_steps_all_additional_event_types.json,18019,,248458
Period20_procedure_steps_all_additional_event_types.json,18020,,243916
Period20_procedure_steps_all_additional_event_types.json,18021,,242709
Period20_procedure_steps_all_additional_event_types.json,18022,,246791
Period20_procedure_steps_all_additional_event_types.json,18023,,240375
Period20_procedure_steps_all_additional_event_types.json,18024,,257875
Period20_procedure_steps_all_additional_event_types.json,18025,,247292
Period20_procedure_steps_all_additional_event_types.json,18026,,249958
Period20_procedure_steps_all_additional_event_types.json,18027,,242916
Period20_procedure_steps_all_additional_event_types.json,18028,,250292
Period20_procedure_steps_all_additional_event_types.json,18029,,243917
Period20_procedure_steps_all_additional_event_types.json,18030,,254542
Period20_procedure_steps_all_additional_event_types.json,18031,,253959
Period20_procedure_steps_all_additional_event_types.json,18032,,248792
Period20_procedure_steps_all_additional_event_types.json,18033,,246833
Period20_procedure_steps_all_additional_event_types.json,18034,,260458
Period20_procedure_steps_all_additional_event_types.json,18035,,247625
Period20_procedure_steps_all_additional_event_types.json,18036,,251125
Period20_procedure_steps_all_additional_event_types.json,18037,,249250
Period20_procedure_steps_all_additional_event_types.json,18038,,248041
Period20_procedure_steps_all_additional_event_types.json,18039,,250250
Period20_procedure_steps_all_additional_event_types.json,18040,,247250
Period20_procedure_steps_all_additional_event_types.json,18041,,263750
Period20_procedure_steps_all_additional_event_types.json,18042,,245458
Period20_procedure_steps_all_additional_event_types.json,18043,,251625
Period20_procedure_steps_all_additional_event_types.json,18044,,256208
Period20_procedure_steps_all_additional_event_types.json,18045,,254041
Period20_procedure_steps_all_additional_event_types.json,18046,,250000
Period20_procedure_steps_all_additional_event_types.json,18047,,253333
Period20_procedure_steps_all_additional_event_types.json,18048,,247083
Period20_procedure_steps_all_additional_event_types.json,18049,,250416
Period20_procedure_steps_all_additional_event_types.json,18050,,252000
Period20_procedure_steps_all_additional_event_types.json,18051,186583000,376416
Period20_procedure_steps_all_additional_event_types.json,18052,,289875
Period20_procedure_steps_all_additional_event_types.json,18053,,310458
Period20_procedure_steps_all_additional_event_types.json,18054,,275458
Period20_procedure_steps_all_additional_event_types.json,18055,,262917
Period20_procedure_steps_all_additional_event_types.json,18056,,276458
Period20_procedure_steps_all_additional_event_types.json,18057,,256250
Period20_procedure_steps_all_additional_event_types.json,18058,,261458
Period20_procedure_steps_all_additional_event_types.json,18059,,258625
Period20_procedure_steps_all_additional_event_types.json,18060,,257416
Period20_procedure_steps_all_additional_event_types.json,18061,,256958
Period20_procedure_steps_all_additional_event_types.json,18062,,264792
Period20_procedure_steps_all_additional_event_types.json,18063,,260500
Period20_procedure_steps_all_additional_event_types.json,18064,,252541
Period20_procedure_steps_all_additional_event_types.json,18065,,252833
Period20_procedure_steps_all_additional_event_types.json,18066,,251667
Period20_procedure_steps_all_additional_event_types.json,18067,,260000
Period20_procedure_steps_all_additional_event_types.json,18068,,252333
Period20_procedure_steps_all_additional_event_types.json,18069,,252291
Period20_procedure_steps_all_additional_event_types.json,18070,,269625
Period20_procedure_steps_all_additional_event_types.json,18071,,305917
Period20_procedure_steps_all_additional_event_types.json,18072,,286583
Period20_procedure_steps_all_additional_event_types.json,18073,,296041
Period20_procedure_steps_all_additional_event_types.json,18074,,253458
Period20_procedure_steps_all_additional_event_types.json,18075,,250959
Period20_procedure_steps_all_additional_event_types.json,18076,,243583
Period20_procedure_steps_all_additional_event_types.json,18077,,242958
Period20_procedure_steps_all_additional_event_types.json,18078,,239375
Period20_procedure_steps_all_additional_event_types.json,18079,,236292
Period20_procedure_steps_all_additional_event_types.json,18080,,247166
Period20_procedure_steps_all_additional_event_types.json,18081,,241500
Period20_procedure_steps_all_additional_event_types.json,18082,,249750
Period20_procedure_steps_all_additional_event_types.json,18083,,250917
Period20_procedure_steps_all_additional_event_types.json,18084,,265375
Period20_procedure_steps_all_additional_event_types.json,18085,,242291
Period20_procedure_steps_all_additional_event_types.json,18086,,249000
Period20_procedure_steps_all_additional_event_types.json,18087,,242583
Period20_procedure_steps_all_additional_event_types.json,18088,,247750
Period20_procedure_steps_all_additional_event_types.json,18089,,244041
Period20_procedure_steps_all_additional_event_types.json,18090,,248250
Period20_procedure_steps_all_additional_event_types.json,18091,,248542
Period20_procedure_steps_all_additional_event_types.json,18092,,245917
Period20_procedure_steps_all_additional_event_types.json,18093,,252625
Period20_procedure_steps_all_additional_event_types.json,18094,,246458
Period20_procedure_steps_all_additional_event_types.json,18095,,250292
Period20_procedure_steps_all_additional_event_types.json,18096,,246750
Period20_procedure_steps_all_additional_event_types.json,18097,,250875
Period20_procedure_steps_all_additional_event_types.json,18098,,249167
Period20_procedure_steps_all_additional_event_types.json,18099,,252750
Period20_procedure_steps_all_additional_event_types.json,18100,,265750
Period20_procedure_steps_all_additional_event_types.json,18101,188455000,374041
Period20_procedure_steps_all_additional_event_types.json,18102,,281667
Period20_procedure_steps_all_additional_event_types.json,18103,,270833
Period20_procedure_steps_all_additional_event_types.json,18104,,266250
